"conversation_id","created_at","favorite_count","full_text","hashtags/0","hashtags/1","hashtags/2","hashtags/3","hashtags/4","hashtags/5","hashtags/6","hashtags/7","hashtags/8","hashtags/9","hashtags/10","hashtags/11","hashtags/12","hashtags/13","id","reply_count","retweet_count","url","urls/0/display_url","urls/0/expanded_url","urls/0/url","urls/1/display_url","urls/1/expanded_url","urls/1/url","urls/2/display_url","urls/2/expanded_url","urls/2/url","user/advertiser_account_type","user/blocked_by","user/blocking","user/business_profile_state","user/can_dm","user/contributors_enabled","user/created_at","user/default_profile_image","user/description","user/ext_has_nft_avatar","user/fast_followers_count","user/favourites_count","user/follow_request_sent","user/followed_by","user/followers_count","user/following","user/friends_count","user/geo_enabled","user/has_custom_timelines","user/id","user/id_str","user/is_translation_enabled","user/is_translator","user/lang","user/listed_count","user/location","user/media_count","user/muting","user/name","user/normal_followers_count","user/notifications","user/profile_background_color","user/profile_background_image_url","user/profile_background_image_url_https","user/profile_background_tile","user/profile_banner_extensions_sensitive_media_warning","user/profile_banner_url","user/profile_image_extensions_sensitive_media_warning","user/profile_image_url","user/profile_image_url_https","user/profile_sidebar_border_color","user/profile_sidebar_fill_color","user/profile_text_color","user/profile_use_background_image","user/protected","user/require_some_consent","user/screen_name","user/statuses_count","user/time_zone","user/translator_type","user/url","user/utc_offset","user/verified","user/want_retweets","user_mentions/0/id_str","user_mentions/0/name","user_mentions/0/screen_name","user_mentions/1/id_str","user_mentions/1/name","user_mentions/1/screen_name","user_mentions/2/id_str","user_mentions/2/name","user_mentions/2/screen_name","user_mentions/3/id_str","user_mentions/3/name","user_mentions/3/screen_name","user_mentions/4/id_str","user_mentions/4/name","user_mentions/4/screen_name","user_mentions/5/id_str","user_mentions/5/name","user_mentions/5/screen_name","user_mentions/6/id_str","user_mentions/6/name","user_mentions/6/screen_name","user_mentions/7/id_str","user_mentions/7/name","user_mentions/7/screen_name","user_mentions/8/id_str","user_mentions/8/name","user_mentions/8/screen_name","user_mentions/9/id_str","user_mentions/9/name","user_mentions/9/screen_name","user_mentions/10/id_str","user_mentions/10/name","user_mentions/10/screen_name"
"1512565956328968201","2022-04-08T23:00:00.000Z","4","Opinion: By focusing selection on mental ability and exceptional work effort, 21st-century critics argue, we have created social divisions that are driving Americans apart, while producing misery on both sides of the meritocratic divide. https://t.co/JDLusEazwe",,,,,,,,,,,,,,,"1512565956328968201","0","1","https://twitter.com/chronicle/status/1512565956328968201","chroni.cl/3JoARc7","https://chroni.cl/3JoARc7","https://t.co/JDLusEazwe",,,,,,,"promotable_user",,,"none",,"false","2008-01-18T20:17:44.000Z","false","The leading news source for higher education. Get our newsletters: https://t.co/zfAnZfGsHc","false","0","222",,,"286798",,"2379","false","false","12413032","12413032","false","false",,"0","Washington, DC","2094",,"The Chronicle of Higher Education","286798",,"000000","http://abs.twimg.com/images/themes/theme4/bg.gif","https://abs.twimg.com/images/themes/theme4/bg.gif","false",,"https://pbs.twimg.com/profile_banners/12413032/1474385755",,"http://pbs.twimg.com/profile_images/1291050414285230082/TQnxUPX4_normal.png","https://pbs.twimg.com/profile_images/1291050414285230082/TQnxUPX4_normal.png","FFFFFF","B9CCD7","272828","true","false","false","chronicle","60576",,"none","https://t.co/6l55jpB6Ju",,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1514015578880712714","2022-04-12T23:00:17.000Z","34","A University Asked Professors to Help Quash a Grad-Student Strike. Hundreds Have Refused. https://t.co/35EN7aGG3i",,,,,,,,,,,,,,,"1514015578880712714","1","12","https://twitter.com/chronicle/status/1514015578880712714","chroni.cl/3KB3WCh","https://chroni.cl/3KB3WCh","https://t.co/35EN7aGG3i",,,,,,,"promotable_user",,,"none",,"false","2008-01-18T20:17:44.000Z","false","The leading news source for higher education. Get our newsletters: https://t.co/zfAnZfGsHc","false","0","222",,,"286798",,"2379","false","false","12413032","12413032","false","false",,"0","Washington, DC","2094",,"The Chronicle of Higher Education","286798",,"000000","http://abs.twimg.com/images/themes/theme4/bg.gif","https://abs.twimg.com/images/themes/theme4/bg.gif","false",,"https://pbs.twimg.com/profile_banners/12413032/1474385755",,"http://pbs.twimg.com/profile_images/1291050414285230082/TQnxUPX4_normal.png","https://pbs.twimg.com/profile_images/1291050414285230082/TQnxUPX4_normal.png","FFFFFF","B9CCD7","272828","true","false","false","chronicle","60576",,"none","https://t.co/6l55jpB6Ju",,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1513976247809941519","2022-04-12T20:24:00.000Z","9","Recently we published an article on students who are checked out and stressed out. Here's what faculty members have to say on the topic: https://t.co/K4iBWuYi52",,,,,,,,,,,,,,,"1513976247809941519","0","6","https://twitter.com/chronicle/status/1513976247809941519","chroni.cl/3vfOg15","https://chroni.cl/3vfOg15","https://t.co/K4iBWuYi52",,,,,,,"promotable_user",,,"none",,"false","2008-01-18T20:17:44.000Z","false","The leading news source for higher education. Get our newsletters: https://t.co/zfAnZfGsHc","false","0","222",,,"286798",,"2379","false","false","12413032","12413032","false","false",,"0","Washington, DC","2094",,"The Chronicle of Higher Education","286798",,"000000","http://abs.twimg.com/images/themes/theme4/bg.gif","https://abs.twimg.com/images/themes/theme4/bg.gif","false",,"https://pbs.twimg.com/profile_banners/12413032/1474385755",,"http://pbs.twimg.com/profile_images/1291050414285230082/TQnxUPX4_normal.png","https://pbs.twimg.com/profile_images/1291050414285230082/TQnxUPX4_normal.png","FFFFFF","B9CCD7","272828","true","false","false","chronicle","60576",,"none","https://t.co/6l55jpB6Ju",,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1511482781121060867","2022-04-05T23:15:51.000Z","17","A 'Stunning' Level of Student Disconnection https://t.co/R9AvPwQKP6",,,,,,,,,,,,,,,"1511482781121060867","2","12","https://twitter.com/chronicle/status/1511482781121060867","chroni.cl/3j9eugc","https://chroni.cl/3j9eugc","https://t.co/R9AvPwQKP6",,,,,,,"promotable_user",,,"none",,"false","2008-01-18T20:17:44.000Z","false","The leading news source for higher education. Get our newsletters: https://t.co/zfAnZfGsHc","false","0","222",,,"286798",,"2379","false","false","12413032","12413032","false","false",,"0","Washington, DC","2094",,"The Chronicle of Higher Education","286798",,"000000","http://abs.twimg.com/images/themes/theme4/bg.gif","https://abs.twimg.com/images/themes/theme4/bg.gif","false",,"https://pbs.twimg.com/profile_banners/12413032/1474385755",,"http://pbs.twimg.com/profile_images/1291050414285230082/TQnxUPX4_normal.png","https://pbs.twimg.com/profile_images/1291050414285230082/TQnxUPX4_normal.png","FFFFFF","B9CCD7","272828","true","false","false","chronicle","60576",,"none","https://t.co/6l55jpB6Ju",,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1512164308414836742","2022-04-07T20:24:00.000Z","8","Incorporating field trips, podcasts, “real world” assignments ― and shorter lectures ― are increasingly popular ways to help students. The more that an assignment connects to students’ lives, professors said, the more likely they are to be engaged. https://t.co/16MHRNqcuv",,,,,,,,,,,,,,,"1512164308414836742","0","5","https://twitter.com/chronicle/status/1512164308414836742","chroni.cl/3jgMlnm","https://chroni.cl/3jgMlnm","https://t.co/16MHRNqcuv",,,,,,,"promotable_user",,,"none",,"false","2008-01-18T20:17:44.000Z","false","The leading news source for higher education. Get our newsletters: https://t.co/zfAnZfGsHc","false","0","222",,,"286798",,"2379","false","false","12413032","12413032","false","false",,"0","Washington, DC","2094",,"The Chronicle of Higher Education","286798",,"000000","http://abs.twimg.com/images/themes/theme4/bg.gif","https://abs.twimg.com/images/themes/theme4/bg.gif","false",,"https://pbs.twimg.com/profile_banners/12413032/1474385755",,"http://pbs.twimg.com/profile_images/1291050414285230082/TQnxUPX4_normal.png","https://pbs.twimg.com/profile_images/1291050414285230082/TQnxUPX4_normal.png","FFFFFF","B9CCD7","272828","true","false","false","chronicle","60576",,"none","https://t.co/6l55jpB6Ju",,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1512522580611239941","2022-04-08T20:07:39.000Z","7","I can't be the first but I just thought of a great name for my pot dispensary: The Chronicle

Special section in the back: The Chronicle of Higher Education",,,,,,,,,,,,,,,"1512522580611239941","0","0","https://twitter.com/ilex_ulmus/status/1512522580611239941",,,,,,,,,,"none",,,"none",,"false","2021-11-12T02:07:39.000Z","false","Bad at twitter. Views are my own.","false","0","1749",,,"652",,"146","false","false","1458979594183266300","1458979594183266333","false","false",,"9","","7",,"Holly Elmore","652",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1458979594183266333/1646679425",,"http://pbs.twimg.com/profile_images/1512677002817552384/FxE52Nhd_normal.jpg","https://pbs.twimg.com/profile_images/1512677002817552384/FxE52Nhd_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","ilex_ulmus","1245",,"none","https://t.co/w3eK4SI6v5",,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1513592765849997313","2022-04-11T19:00:11.000Z","4","Check out New York Tech's unique agreement with @NASA to provide real-world experiences for students to work on technology prototypes, featured in ""Space for Innovation,"" in The @Chronicle of Higher Education. https://t.co/xZifjWlcss https://t.co/79VQxTt6Zt",,,,,,,,,,,,,,,"1513592765849997313","0","0","https://twitter.com/nyit/status/1513592765849997313","buff.ly/3DSrWOV","https://buff.ly/3DSrWOV","https://t.co/xZifjWlcss",,,,,,,"promotable_user",,,"none",,"false","2007-03-17T03:04:19.000Z","false","The official Twitter of New York Institute of Technology (NYIT) where we are reinventing the future.","false","0","4275",,,"9729",,"526","false","true","1331091","1331091","false","false",,"195","New York and Global Campuses","4426",,"New York Tech","9729",,"3366CC","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/1331091/1625058376",,"http://pbs.twimg.com/profile_images/1169607372651847688/XVap8w7n_normal.jpg","https://pbs.twimg.com/profile_images/1169607372651847688/XVap8w7n_normal.jpg","2D4EC4","FFCC00","333333","false","false","false","nyit","10230",,"none","http://t.co/H1iCZ29N0g",,"true",,"11348282","NASA","NASA","12413032","The Chronicle of Higher Education","chronicle",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1513988327657156608","2022-04-12T21:12:00.000Z","12","Students say they want to go back to campus, but some prefer remote classes to in person — what's going on? https://t.co/AMqOIJkk4Y",,,,,,,,,,,,,,,"1513988327657156608","1","6","https://twitter.com/chronicle/status/1513988327657156608","chroni.cl/3LZ5SoF","https://chroni.cl/3LZ5SoF","https://t.co/AMqOIJkk4Y",,,,,,,"promotable_user",,,"none",,"false","2008-01-18T20:17:44.000Z","false","The leading news source for higher education. Get our newsletters: https://t.co/zfAnZfGsHc","false","0","222",,,"286798",,"2379","false","false","12413032","12413032","false","false",,"0","Washington, DC","2094",,"The Chronicle of Higher Education","286798",,"000000","http://abs.twimg.com/images/themes/theme4/bg.gif","https://abs.twimg.com/images/themes/theme4/bg.gif","false",,"https://pbs.twimg.com/profile_banners/12413032/1474385755",,"http://pbs.twimg.com/profile_images/1291050414285230082/TQnxUPX4_normal.png","https://pbs.twimg.com/profile_images/1291050414285230082/TQnxUPX4_normal.png","FFFFFF","B9CCD7","272828","true","false","false","chronicle","60576",,"none","https://t.co/6l55jpB6Ju",,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1514043179896553473","2022-04-13T00:49:58.000Z","0","What Higher Ed's History Can Tell Us About the Present https://t.co/SY3ajnjxfn",,,,,,,,,,,,,,,"1514043179896553473","0","0","https://twitter.com/chronicle/status/1514043179896553473","chroni.cl/3M1CApu","https://chroni.cl/3M1CApu","https://t.co/SY3ajnjxfn",,,,,,,"promotable_user",,,"none",,"false","2008-01-18T20:17:44.000Z","false","The leading news source for higher education. Get our newsletters: https://t.co/zfAnZfGsHc","false","0","222",,,"286798",,"2379","false","false","12413032","12413032","false","false",,"0","Washington, DC","2094",,"The Chronicle of Higher Education","286798",,"000000","http://abs.twimg.com/images/themes/theme4/bg.gif","https://abs.twimg.com/images/themes/theme4/bg.gif","false",,"https://pbs.twimg.com/profile_banners/12413032/1474385755",,"http://pbs.twimg.com/profile_images/1291050414285230082/TQnxUPX4_normal.png","https://pbs.twimg.com/profile_images/1291050414285230082/TQnxUPX4_normal.png","FFFFFF","B9CCD7","272828","true","false","false","chronicle","60576",,"none","https://t.co/6l55jpB6Ju",,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1512073348209016837","2022-04-07T14:22:33.000Z","5","UAlbany's Middle Earth peer counseling hotline was featured in the Chronicle of Higher Education: https://t.co/jDMwB299Zq

@chronicle @UAlbanyME",,,,,,,,,,,,,,,"1512073348209016837","0","2","https://twitter.com/ualbanyalumni/status/1512073348209016837","chronicle.com/article/colleg…","https://www.chronicle.com/article/colleges-turn-to-students-peers-for-mental-health-support","https://t.co/jDMwB299Zq",,,,,,,"promotable_user",,,"none",,"false","2011-03-29T13:46:10.000Z","false","Official Twitter account of the UAlbany Alumni Association, serving 190,000+ alumni in 280 characters or less. #UAlbanyAlum","false","0","13231",,,"3632",,"1309","true","true","273971882","273971882","false","false",,"44","Albany, NY","2644",,"UAlbany Alumni Association","3632",,"46166B","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/273971882/1648819507",,"http://pbs.twimg.com/profile_images/1382703479282667520/ADncPPeD_normal.jpg","https://pbs.twimg.com/profile_images/1382703479282667520/ADncPPeD_normal.jpg","FFFFFF","E8B21F","333333","true","false","false","ualbanyalumni","15529",,"none","https://t.co/grJtVN6LUq",,"false",,"12413032","The Chronicle of Higher Education","chronicle","4004065073","UAlbany Middle Earth","UAlbanyME",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1513529303106998274","2022-04-11T14:48:00.000Z","13","A whistle-blower lawsuit filed on Friday alleges that Rutgers Business School has been creating fake jobs to make it look as if nearly all graduates of its M.B.A. program are employed. https://t.co/AMYmiRIC3x",,,,,,,,,,,,,,,"1513529303106998274","0","9","https://twitter.com/chronicle/status/1513529303106998274","chroni.cl/3jmYzLg","https://chroni.cl/3jmYzLg","https://t.co/AMYmiRIC3x",,,,,,,"promotable_user",,,"none",,"false","2008-01-18T20:17:44.000Z","false","The leading news source for higher education. Get our newsletters: https://t.co/zfAnZfGsHc","false","0","222",,,"286798",,"2379","false","false","12413032","12413032","false","false",,"0","Washington, DC","2094",,"The Chronicle of Higher Education","286798",,"000000","http://abs.twimg.com/images/themes/theme4/bg.gif","https://abs.twimg.com/images/themes/theme4/bg.gif","false",,"https://pbs.twimg.com/profile_banners/12413032/1474385755",,"http://pbs.twimg.com/profile_images/1291050414285230082/TQnxUPX4_normal.png","https://pbs.twimg.com/profile_images/1291050414285230082/TQnxUPX4_normal.png","FFFFFF","B9CCD7","272828","true","false","false","chronicle","60576",,"none","https://t.co/6l55jpB6Ju",,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1512091831139545094","2022-04-07T15:36:00.000Z","12","We asked faculty members to share their experiences with student disengagement this academic year. More than 100 people wrote in to describe a disconcerting level of disconnection among students, using words like “defeated,” “exhausted,” and “overwhelmed.” https://t.co/91bOg4lx7T",,,,,,,,,,,,,,,"1512091831139545094","0","9","https://twitter.com/chronicle/status/1512091831139545094","chroni.cl/3v3dAY4","https://chroni.cl/3v3dAY4","https://t.co/91bOg4lx7T",,,,,,,"promotable_user",,,"none",,"false","2008-01-18T20:17:44.000Z","false","The leading news source for higher education. Get our newsletters: https://t.co/zfAnZfGsHc","false","0","222",,,"286798",,"2379","false","false","12413032","12413032","false","false",,"0","Washington, DC","2094",,"The Chronicle of Higher Education","286798",,"000000","http://abs.twimg.com/images/themes/theme4/bg.gif","https://abs.twimg.com/images/themes/theme4/bg.gif","false",,"https://pbs.twimg.com/profile_banners/12413032/1474385755",,"http://pbs.twimg.com/profile_images/1291050414285230082/TQnxUPX4_normal.png","https://pbs.twimg.com/profile_images/1291050414285230082/TQnxUPX4_normal.png","FFFFFF","B9CCD7","272828","true","false","false","chronicle","60576",,"none","https://t.co/6l55jpB6Ju",,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1513964168205983748","2022-04-12T19:36:00.000Z","6","As the BA.2 variant becomes the dominant strain of Covid-19 in the United States, some colleges are bringing back mask mandates in response to an uptick of campus cases. https://t.co/S6MCKNrtz6",,,,,,,,,,,,,,,"1513964168205983748","0","7","https://twitter.com/chronicle/status/1513964168205983748","chroni.cl/37KP2et","https://chroni.cl/37KP2et","https://t.co/S6MCKNrtz6",,,,,,,"promotable_user",,,"none",,"false","2008-01-18T20:17:44.000Z","false","The leading news source for higher education. Get our newsletters: https://t.co/zfAnZfGsHc","false","0","222",,,"286798",,"2379","false","false","12413032","12413032","false","false",,"0","Washington, DC","2094",,"The Chronicle of Higher Education","286798",,"000000","http://abs.twimg.com/images/themes/theme4/bg.gif","https://abs.twimg.com/images/themes/theme4/bg.gif","false",,"https://pbs.twimg.com/profile_banners/12413032/1474385755",,"http://pbs.twimg.com/profile_images/1291050414285230082/TQnxUPX4_normal.png","https://pbs.twimg.com/profile_images/1291050414285230082/TQnxUPX4_normal.png","FFFFFF","B9CCD7","272828","true","false","false","chronicle","60576",,"none","https://t.co/6l55jpB6Ju",,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1512581055731089416","2022-04-09T00:00:00.000Z","2","After a spate of rankings controversies, @chronicle spoke with institutional researchers about what it’s like to submit that high-stakes data. https://t.co/iIyywgYfZR",,,,,,,,,,,,,,,"1512581055731089416","0","4","https://twitter.com/chronicle/status/1512581055731089416","chroni.cl/3LTU2w7","https://chroni.cl/3LTU2w7","https://t.co/iIyywgYfZR",,,,,,,"promotable_user",,,"none",,"false","2008-01-18T20:17:44.000Z","false","The leading news source for higher education. Get our newsletters: https://t.co/zfAnZfGsHc","false","0","222",,,"286798",,"2379","false","false","12413032","12413032","false","false",,"0","Washington, DC","2094",,"The Chronicle of Higher Education","286798",,"000000","http://abs.twimg.com/images/themes/theme4/bg.gif","https://abs.twimg.com/images/themes/theme4/bg.gif","false",,"https://pbs.twimg.com/profile_banners/12413032/1474385755",,"http://pbs.twimg.com/profile_images/1291050414285230082/TQnxUPX4_normal.png","https://pbs.twimg.com/profile_images/1291050414285230082/TQnxUPX4_normal.png","FFFFFF","B9CCD7","272828","true","false","false","chronicle","60576",,"none","https://t.co/6l55jpB6Ju",,"true",,"12413032","The Chronicle of Higher Education","chronicle",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1514030607659155457","2022-04-13T00:00:00.000Z","6","Just weeks after rescinding them, some colleges are starting to bring back mask mandates. https://t.co/nrhcRD6yp6",,,,,,,,,,,,,,,"1514030607659155457","0","5","https://twitter.com/chronicle/status/1514030607659155457","chroni.cl/3jCMamh","https://chroni.cl/3jCMamh","https://t.co/nrhcRD6yp6",,,,,,,"promotable_user",,,"none",,"false","2008-01-18T20:17:44.000Z","false","The leading news source for higher education. Get our newsletters: https://t.co/zfAnZfGsHc","false","0","222",,,"286798",,"2379","false","false","12413032","12413032","false","false",,"0","Washington, DC","2094",,"The Chronicle of Higher Education","286798",,"000000","http://abs.twimg.com/images/themes/theme4/bg.gif","https://abs.twimg.com/images/themes/theme4/bg.gif","false",,"https://pbs.twimg.com/profile_banners/12413032/1474385755",,"http://pbs.twimg.com/profile_images/1291050414285230082/TQnxUPX4_normal.png","https://pbs.twimg.com/profile_images/1291050414285230082/TQnxUPX4_normal.png","FFFFFF","B9CCD7","272828","true","false","false","chronicle","60576",,"none","https://t.co/6l55jpB6Ju",,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1513915850109165577","2022-04-12T16:24:00.000Z","9","""It is a crisis."" Faculty members tell us about student disconnectedness and how they are trying to overcome it: https://t.co/U82jOrmSgb",,,,,,,,,,,,,,,"1513915850109165577","0","5","https://twitter.com/chronicle/status/1513915850109165577","chroni.cl/36bgth6","https://chroni.cl/36bgth6","https://t.co/U82jOrmSgb",,,,,,,"promotable_user",,,"none",,"false","2008-01-18T20:17:44.000Z","false","The leading news source for higher education. Get our newsletters: https://t.co/zfAnZfGsHc","false","0","222",,,"286798",,"2379","false","false","12413032","12413032","false","false",,"0","Washington, DC","2094",,"The Chronicle of Higher Education","286798",,"000000","http://abs.twimg.com/images/themes/theme4/bg.gif","https://abs.twimg.com/images/themes/theme4/bg.gif","false",,"https://pbs.twimg.com/profile_banners/12413032/1474385755",,"http://pbs.twimg.com/profile_images/1291050414285230082/TQnxUPX4_normal.png","https://pbs.twimg.com/profile_images/1291050414285230082/TQnxUPX4_normal.png","FFFFFF","B9CCD7","272828","true","false","false","chronicle","60576",,"none","https://t.co/6l55jpB6Ju",,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1512459353583853572","2022-04-08T15:56:24.000Z","0","According to the Chronicle of Higher Education, two-thirds of faculty members report having a deteriorated work-life balance. Learn what institutions can do to provide a better employee experience. Read more. https://t.co/FxOKSTNgyO https://t.co/boHRm1eupA",,,,,,,,,,,,,,,"1512459353583853572","0","0","https://twitter.com/KarolynLeonar14/status/1512459353583853572","bit.ly/35SiCOq","https://bit.ly/35SiCOq","https://t.co/FxOKSTNgyO",,,,,,,"none",,,"none",,"false","2019-09-04T17:45:12.000Z","false","","false","0","0",,,"24",,"28","false","false","1169305391471218700","1169305391471218688","false","false",,"0","","1792",,"Karolyn Leonard","24",,"F5F8FA",,,"false",,,,"http://pbs.twimg.com/profile_images/1169305564414992385/XOYwMa1Y_normal.jpg","https://pbs.twimg.com/profile_images/1169305564414992385/XOYwMa1Y_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","KarolynLeonar14","5109",,"none",,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1513553461937328133","2022-04-11T16:24:00.000Z","4","Opinion: Clare Mac Cumhaill and Rachael Wiseman on philosophy in a ""world of women."" https://t.co/slbcBuFN7V",,,,,,,,,,,,,,,"1513553461937328133","0","2","https://twitter.com/chronicle/status/1513553461937328133","chroni.cl/3LWA5oo","https://chroni.cl/3LWA5oo","https://t.co/slbcBuFN7V",,,,,,,"promotable_user",,,"none",,"false","2008-01-18T20:17:44.000Z","false","The leading news source for higher education. Get our newsletters: https://t.co/zfAnZfGsHc","false","0","222",,,"286798",,"2379","false","false","12413032","12413032","false","false",,"0","Washington, DC","2094",,"The Chronicle of Higher Education","286798",,"000000","http://abs.twimg.com/images/themes/theme4/bg.gif","https://abs.twimg.com/images/themes/theme4/bg.gif","false",,"https://pbs.twimg.com/profile_banners/12413032/1474385755",,"http://pbs.twimg.com/profile_images/1291050414285230082/TQnxUPX4_normal.png","https://pbs.twimg.com/profile_images/1291050414285230082/TQnxUPX4_normal.png","FFFFFF","B9CCD7","272828","true","false","false","chronicle","60576",,"none","https://t.co/6l55jpB6Ju",,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1512393820649971714","2022-04-08T11:36:00.000Z","3","Tim Aubry on the pleasures of unlearning. https://t.co/4WJx4zjAMI",,,,,,,,,,,,,,,"1512393820649971714","0","0","https://twitter.com/chronicle/status/1512393820649971714","chroni.cl/3DTzelE","https://chroni.cl/3DTzelE","https://t.co/4WJx4zjAMI",,,,,,,"promotable_user",,,"none",,"false","2008-01-18T20:17:44.000Z","false","The leading news source for higher education. Get our newsletters: https://t.co/zfAnZfGsHc","false","0","222",,,"286798",,"2379","false","false","12413032","12413032","false","false",,"0","Washington, DC","2094",,"The Chronicle of Higher Education","286798",,"000000","http://abs.twimg.com/images/themes/theme4/bg.gif","https://abs.twimg.com/images/themes/theme4/bg.gif","false",,"https://pbs.twimg.com/profile_banners/12413032/1474385755",,"http://pbs.twimg.com/profile_images/1291050414285230082/TQnxUPX4_normal.png","https://pbs.twimg.com/profile_images/1291050414285230082/TQnxUPX4_normal.png","FFFFFF","B9CCD7","272828","true","false","false","chronicle","60576",,"none","https://t.co/6l55jpB6Ju",,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1512211126683152384","2022-04-07T23:30:02.000Z","1","Learn about how New York Tech is enhancing student experiences and outcomes through unique collaborations with industry partners in ""The Power of Partnerships,"" featured in The @chronicle of Higher Education. https://t.co/sIKAieWjrM https://t.co/DX1fh91ujj",,,,,,,,,,,,,,,"1512211126683152384","0","1","https://twitter.com/nyit/status/1512211126683152384","buff.ly/3LTLcyt","https://buff.ly/3LTLcyt","https://t.co/sIKAieWjrM",,,,,,,"promotable_user",,,"none",,"false","2007-03-17T03:04:19.000Z","false","The official Twitter of New York Institute of Technology (NYIT) where we are reinventing the future.","false","0","4275",,,"9729",,"526","false","true","1331091","1331091","false","false",,"195","New York and Global Campuses","4426",,"New York Tech","9729",,"3366CC","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/1331091/1625058376",,"http://pbs.twimg.com/profile_images/1169607372651847688/XVap8w7n_normal.jpg","https://pbs.twimg.com/profile_images/1169607372651847688/XVap8w7n_normal.jpg","2D4EC4","FFCC00","333333","false","false","false","nyit","10230",,"none","http://t.co/H1iCZ29N0g",,"true",,"12413032","The Chronicle of Higher Education","chronicle",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1511367055987073028","2022-04-05T15:36:00.000Z","6","In Opinion: Learn how college leaders are managing the workplace now and how they are preparing for the end of the pandemic. https://t.co/Ja4E0CWau4",,,,,,,,,,,,,,,"1511367055987073028","0","1","https://twitter.com/chronicle/status/1511367055987073028","chroni.cl/3uSWigg","https://chroni.cl/3uSWigg","https://t.co/Ja4E0CWau4",,,,,,,"promotable_user",,,"none",,"false","2008-01-18T20:17:44.000Z","false","The leading news source for higher education. Get our newsletters: https://t.co/zfAnZfGsHc","false","0","222",,,"286798",,"2379","false","false","12413032","12413032","false","false",,"0","Washington, DC","2094",,"The Chronicle of Higher Education","286798",,"000000","http://abs.twimg.com/images/themes/theme4/bg.gif","https://abs.twimg.com/images/themes/theme4/bg.gif","false",,"https://pbs.twimg.com/profile_banners/12413032/1474385755",,"http://pbs.twimg.com/profile_images/1291050414285230082/TQnxUPX4_normal.png","https://pbs.twimg.com/profile_images/1291050414285230082/TQnxUPX4_normal.png","FFFFFF","B9CCD7","272828","true","false","false","chronicle","60576",,"none","https://t.co/6l55jpB6Ju",,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1513952089252286475","2022-04-12T18:48:00.000Z","3","In Opinion: Psychology is fundamentally incompatible with hypothesis-driven theoretical science. https://t.co/nBiTJXBXk8",,,,,,,,,,,,,,,"1513952089252286475","0","0","https://twitter.com/chronicle/status/1513952089252286475","chroni.cl/3KwlvUa","https://chroni.cl/3KwlvUa","https://t.co/nBiTJXBXk8",,,,,,,"promotable_user",,,"none",,"false","2008-01-18T20:17:44.000Z","false","The leading news source for higher education. Get our newsletters: https://t.co/zfAnZfGsHc","false","0","222",,,"286798",,"2379","false","false","12413032","12413032","false","false",,"0","Washington, DC","2094",,"The Chronicle of Higher Education","286798",,"000000","http://abs.twimg.com/images/themes/theme4/bg.gif","https://abs.twimg.com/images/themes/theme4/bg.gif","false",,"https://pbs.twimg.com/profile_banners/12413032/1474385755",,"http://pbs.twimg.com/profile_images/1291050414285230082/TQnxUPX4_normal.png","https://pbs.twimg.com/profile_images/1291050414285230082/TQnxUPX4_normal.png","FFFFFF","B9CCD7","272828","true","false","false","chronicle","60576",,"none","https://t.co/6l55jpB6Ju",,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
